time,seconds_elapsed,z,y,x
1775033801183160300,0.097160400390625,9.930811882019043,-0.026919255033135414,0.12741780281066895
1775033801234641200,0.14864111328125,9.964311599731445,0.003589233849197626,0.02751746028661728
1775033801286122000,0.2001220703125,9.29910659790039,0.08255238085985184,-0.05922235921025276
1775033801337602800,0.251602783203125,10.536794662475586,-0.05383851006627083,0.19322042167186737
1775033801389083600,0.303083740234375,9.57188892364502,0.07118647545576096,-0.05922235921025276
1775033801440564500,0.354564453125,9.784850120544434,0.03290131315588951,0.02392822690308094
1775033801492045300,0.40604541015625,10.042078018188477,-0.0005982056609354913,0.09870393574237823
1775033801543526100,0.457526123046875,9.89970588684082,0.022133609279990196,0.037088751792907715
1775033801595007200,0.50900732421875,9.821938514709473,0.03290131315588951,0.031106693670153618
1775033801646488000,0.560488037109375,9.882357597351074,0.02871387079358101,0.04486542567610741
1775033801697969000,0.611968994140625,9.865009307861328,0.03170489892363548,0.04426721855998039
1775033801749449700,0.66344970703125,9.872187614440918,0.030508488416671753,0.04127619042992592
1775033801800930600,0.7149306640625,9.868598937988281,0.020937198773026466,0.04187439754605293
1775033801852411400,0.766411376953125,9.873982429504395,0.030508488416671753,0.03768695518374443
1775033801903892200,0.817892333984375,9.866804122924805,0.026919255033135414,0.040677983313798904
1775033801955373000,0.869373046875,9.873384475708008,0.02751746028661728,0.04247260093688965
1775033802006854000,0.92085400390625,9.867402076721191,0.02871387079358101,0.04007977992296219
1775033802058334700,0.972334716796875,9.872187614440918,0.02751746028661728,0.04307080805301666
1775033802109815600,1.023815673828125,9.869794845581055,0.025722842663526535,0.04127619042992592
1775033802161296400,1.07529638671875,9.867402076721191,0.025722842663526535,0.03888336941599846
1775033802212777500,1.126777587890625,9.869196891784668,0.025722842663526535,0.04127619042992592
1775033802264258300,1.17825830078125,9.868598937988281,0.029312077909708023,0.04486542567610741
1775033802315739100,1.2297392578125,9.872786521911621,0.028115665540099144,0.04127619042992592
1775033802367220000,1.281219970703125,9.872786521911621,0.02632104977965355,0.039481572806835175
1775033802418700800,1.33270068359375,9.870991706848145,0.03409772366285324,0.04366901144385338
1775033802470181600,1.384181640625,9.870991706848145,0.030508488416671753,0.040677983313798904
1775033802521662500,1.435662353515625,9.870393753051758,0.02632104977965355,0.04486542567610741
