time,seconds_elapsed,z,y,x
1775033801165239000,0.079239013671875,0.004276053514331579,-0.08613193035125732,-0.045967575162649155
1775033801216720000,0.130719970703125,0.0025961752980947495,-0.08857539296150208,-0.06062832847237587
1775033801268200700,0.18220068359375,-0.006872228812426329,0.21151192486286163,0.12583814561367035
1775033801319681500,0.233681640625,0.009010255336761475,-0.25442516803741455,-0.15607595443725586
1775033801371162400,0.285162353515625,-0.006566796451807022,0.16676609218120575,0.10934479534626007
1775033801422643200,0.336643310546875,0.0007635809597559273,0.001832594396546483,0.000610864779446274
1775033801474124000,0.3881240234375,0.003665188793092966,-0.08750637620687485,-0.05238165333867073
1775033801525605000,0.439605224609375,-0.000610864779446274,0.014202605932950974,0.009315688163042068
1775033801577086000,0.4910859375,-0.0009162971982732415,0.026419902220368385,0.01649334840476513
1775033801628566800,0.54256689453125,0,0,-0.000305432389723137
1775033801680047600,0.594047607421875,0,-0.00045814859913662076,-0.000305432389723137
1775033801731528400,0.645528564453125,-0.00045814859913662076,0.0001527161948615685,-0.000305432389723137
1775033801783009300,0.69700927734375,0,-0.000305432389723137,0
1775033801834490000,0.748489990234375,-0.0001527161948615685,-0.0001527161948615685,-0.00045814859913662076
1775033801885971000,0.799970947265625,0.0001527161948615685,0.000305432389723137,0.000305432389723137
1775033801937451800,0.85145166015625,-0.0001527161948615685,0,-0.000305432389723137
1775033801988932600,0.9029326171875,0.0001527161948615685,0,0
1775033802040413400,0.954413330078125,0.000305432389723137,0.000305432389723137,-0.000305432389723137
1775033802091894300,1.005894287109375,-0.00045814859913662076,-0.00045814859913662076,0
1775033802143375400,1.057375244140625,0.0001527161948615685,-0.0001527161948615685,-0.00045814859913662076
1775033802194856200,1.108856201171875,0.0001527161948615685,-0.0001527161948615685,-0.000305432389723137
1775033802246337000,1.1603369140625,0.0001527161948615685,-0.000305432389723137,0
1775033802297817900,1.21181787109375,0.00045814859913662076,0.000305432389723137,-0.000305432389723137
1775033802349298700,1.263298583984375,-0.0001527161948615685,-0.0001527161948615685,0.0001527161948615685
1775033802400779500,1.314779541015625,0,-0.000305432389723137,0
1775033802452260400,1.36626025390625,0,-0.0001527161948615685,0
1775033802503741200,1.4177412109375,0,-0.0001527161948615685,-0.000305432389723137
1775033802555222000,1.469221923828125,0,-0.000305432389723137,-0.00045814859913662076
1775033802606702800,1.520702880859375,0,0.000610864779446274,0
1775033802658183700,1.57218359375,-0.00045814859913662076,0,0.0001527161948615685
1775033802709664500,1.62366455078125,0,0,-0.000305432389723137
1775033802761145300,1.675145263671875,-0.0001527161948615685,0,0
1775033802812626200,1.726626220703125,0,0,-0.00045814859913662076
1775033802864107000,1.77810693359375,-0.0001527161948615685,0,-0.000305432389723137
1775033802915588000,1.829588134765625,0.0001527161948615685,0,0
1775033802967069000,1.88106884765625,0.0001527161948615685,-0.000610864779446274,-0.000610864779446274
1775033803018549800,1.9325498046875,-0.0001527161948615685,-0.0001527161948615685,0.000305432389723137
1775033803070030600,1.984030517578125,0.000305432389723137,-0.000305432389723137,0.000305432389723137
1775033803121511400,2.035511474609375,0.0001527161948615685,-0.000305432389723137,0
1775033803172992300,2.0869921875,-0.0001527161948615685,0.000305432389723137,0.000610864779446274
1775033803224473000,2.13847314453125,-0.0001527161948615685,0.000305432389723137,0.000305432389723137
1775033803275954000,2.189953857421875,0,-0.000305432389723137,-0.000305432389723137
1775033803327434800,2.241434814453125,0.0001527161948615685,0,-0.000305432389723137
1775033803378915600,2.29291552734375,0.0001527161948615685,0.000305432389723137,-0.0001527161948615685
1775033803430396400,2.344396484375,0.0001527161948615685,-0.000305432389723137,0.0001527161948615685
1775033803481877200,2.395877197265625,-0.0001527161948615685,0.0001527161948615685,0
1775033803533358000,2.447358154296875,0.0001527161948615685,0.000305432389723137,0
1775033803584839000,2.4988388671875,0.0001527161948615685,-0.000610864779446274,0.000305432389723137
1775033803636319700,2.55031982421875,0.0001527161948615685,0.0001527161948615685,-0.000305432389723137
1775033803687800600,2.601800537109375,0.0001527161948615685,0.00045814859913662076,0.0001527161948615685
1775033803739281400,2.653281494140625,0,0,0
1775033803790762200,2.70476220703125,-0.0001527161948615685,-0.000305432389723137,0.0001527161948615685
1775033803842243000,2.7562431640625,-0.0001527161948615685,-0.000305432389723137,0.000305432389723137
1775033803893724000,2.807723876953125,-0.000305432389723137,-0.000305432389723137,-0.000305432389723137
1775033803945204700,2.859204833984375,0,0,-0.000610864779446274
1775033803996685800,2.910685791015625,0.0001527161948615685,-0.0001527161948615685,0.000305432389723137
1775033804048166700,2.962166748046875,0.0001527161948615685,-0.0001527161948615685,0
1775033804099647500,3.0136474609375,-0.0001527161948615685,0,-0.0001527161948615685
1775033804151128300,3.06512841796875,-0.0001527161948615685,0.0001527161948615685,0.0001527161948615685
1775033804202609200,3.116609130859375,0,-0.000305432389723137,0
1775033804254090000,3.168090087890625,0.0001527161948615685,0,0
1775033804305570800,3.21957080078125,-0.0001527161948615685,-0.000305432389723137,0
1775033804357051600,3.2710517578125,0.0001527161948615685,0.0001527161948615685,0
1775033804408532500,3.322532470703125,-0.0001527161948615685,0,-0.000305432389723137
1775033804460013300,3.374013427734375,-0.0001527161948615685,-0.00045814859913662076,0.0001527161948615685
1775033804511494100,3.425494140625,0.0001527161948615685,-0.0001527161948615685,0
1775033804562975000,3.47697509765625,0.0001527161948615685,-0.000305432389723137,-0.000305432389723137
1775033804614455800,3.528455810546875,0.0001527161948615685,0,0
1775033804665936600,3.5799365234375,0.0001527161948615685,-0.0001527161948615685,0
1775033804717417500,3.63141748046875,0.0001527161948615685,-0.0001527161948615685,-0.0001527161948615685
1775033804768898300,3.682898193359375,-0.0001527161948615685,0,0
1775033804820379100,3.734379150390625,0,-0.000610864779446274,-0.0001527161948615685
1775033804871860000,3.78585986328125,0.0001527161948615685,-0.0001527161948615685,-0.00045814859913662076
1775033804923340800,3.8373408203125,-0.0001527161948615685,-0.0001527161948615685,0
1775033804974821600,3.888821533203125,0.0001527161948615685,-0.000305432389723137,0
1775033805026302500,3.940302490234375,-0.0001527161948615685,0,-0.0001527161948615685
1775033805077783300,3.991783203125,-0.0001527161948615685,-0.0001527161948615685,-0.0001527161948615685
1775033805129264000,4.04326416015625,0.0001527161948615685,-0.00045814859913662076,-0.000305432389723137
1775033805180745000,4.094744873046875,0,0,-0.000305432389723137
