time,seconds_elapsed,z,y,x
1775033685435863600,0.088863525390625,-0.0032070400193333626,-0.008704823441803455,-0.011453714221715927
1775033685487344400,0.140344482421875,0,-0.012217295356094837,0.013744457624852657
1775033685538825000,0.191824951171875,-0.014660755172371864,-0.007177661173045635,-0.000610864779446274
1775033685590305500,0.243305419921875,-0.006872228812426329,-0.005039634648710489,0.0027488914784044027
1775033685641786000,0.2947861328125,-0.006414080038666725,-0.016035201027989388,-0.005345067009329796
1775033685693266700,0.3462666015625,-0.02626718580722809,0.011759147047996521,-0.010995565913617611
1775033685744747500,0.39774755859375,-0.0386371985077858,0.0025961752980947495,0.006108647678047419
1775033685796228000,0.44922802734375,-0.0027488914784044027,-0.06017018109560013,-0.0009162971982732415
1775033685847708700,0.500708740234375,0.02458730712532997,0.013744457624852657,0.0015271619195118546
1775033685899189200,0.552189208984375,0.01588248461484909,0.04825831577181816,-0.004276053514331579
1775033685950669800,0.603669921875,-0.004428769461810589,0.010842849500477314,-0.009162971749901772
1775033686002150700,0.655150634765625,-0.029626941308379173,0.033597562462091446,-0.01359174121171236
1775033686053631200,0.70663134765625,-0.04459312930703163,0.08460476994514465,0.014966187067329884
1775033686105111800,0.75811181640625,-0.02916879393160343,-0.000610864779446274,0.017104214057326317
1775033686156592400,0.80959228515625,0.013439024798572063,-0.003665188793092966,0.000610864779446274
1775033686208073200,0.8610732421875,0.011453714221715927,0.03390299528837204,0.0030543238390237093
1775033686259553800,0.9125537109375,-0.004581485874950886,-0.025045456364750862,0.001221729558892548
1775033686311034400,0.964034423828125,0.008399390615522861,-0.055741410702466965,0.0027488914784044027
1775033686362515000,1.015514892578125,0.027030766010284424,-0.0032070400193333626,0.004886918235570192
1775033686413995800,1.066995849609375,0.014813470654189587,0.00946840364485979,0.011148282326757908
1775033686465476400,1.118476318359375,-0.003512472379952669,-0.01954767294228077,0.013286309316754341
1775033686516957000,1.16995703125,-0.01908952370285988,-0.029016077518463135,0.009162971749901772
1775033686568437500,1.2214375,0.003970621153712273,-0.032070402055978775,0.017256930470466614
1775033686619918000,1.27291796875,0.011759147047996521,-0.05925388261675835,0.016798781231045723
1775033686671399000,1.32439892578125,0.023518294095993042,-0.1003345400094986,0.024740023538470268
1775033686722879500,1.37587939453125,0.02412915788590908,-0.06322450190782547,0.010079269297420979
1775033686774360000,1.427360107421875,0.002290742937475443,-0.0009162971982732415,-0.006719512399286032
1775033686825840600,1.478840576171875,-0.009162971749901772,-0.04046979174017906,0.007024944759905338
1775033686877321200,1.5303212890625,-0.0013744457392022014,-0.08170316368341446,0.016187917441129684
1775033686928801800,1.5818017578125,0.030085090547800064,-0.06352993845939636,0.005192350596189499
1775033686980282600,1.63328271484375,0.03191768378019333,-0.04459312930703163,-0.007635809946805239
1775033687031763200,1.68476318359375,0.014202605932950974,-0.013439024798572063,-0.006414080038666725
1775033687083243800,1.736243896484375,0.01435532234609127,-0.020769402384757996,0.003970621153712273
1775033687134724400,1.787724365234375,-0.008552107028663158,-0.012675444595515728,0.000610864779446274
1775033687186205200,1.839205078125,0.017867794260382652,-0.034208428114652634,0.008093958720564842
1775033687237685800,1.890685791015625,0.07864884287118912,-0.05971203371882439,0.003359756199643016
1775033687289166300,1.942166259765625,0.11988221108913422,-0.09162971377372742,0.002290742937475443
1775033687340647000,1.99364697265625,0.13622283935546875,-0.054672397673130035,0.0054977829568088055
1775033687392127500,2.04512744140625,0.17455461621284485,-0.06780599057674408,0.006414080038666725
1775033687443608300,2.0966083984375,0.12904518842697144,-0.015271619893610477,-0.009315688163042068
1775033687495089000,2.1480888671875,0.008857538923621178,0.007635809946805239,-0.006719512399286032
1775033687546569500,2.199569580078125,-0.08261945843696594,0.10125083476305008,-0.000305432389723137
1775033687598050000,2.251050048828125,-0.15317434072494507,0.1536324918270111,0
1775033687649530600,2.302530517578125,-0.13133592903614044,0.12492185086011887,0.021380268037319183
1775033687701011200,2.35401123046875,-0.03695731982588768,-0.04153880476951599,0.02260199747979641
1775033687752492000,2.405491943359375,-0.04260781779885292,-0.0435241162776947,0.023518294095993042
1775033687803972600,2.45697265625,-0.058795735239982605,-0.00946840364485979,0.03176496922969818
1775033687855453200,2.508453125,-0.08200860023498535,-0.027947064489126205,0.039858926087617874
1775033687906933800,2.559933837890625,-0.14019346237182617,-0.027488915249705315,0.04993819445371628
1775033687958414300,2.611414306640625,-0.1727220118045807,0.010537417605519295,0.05635227635502815
1775033688009895000,2.66289501953125,-0.13500112295150757,-0.008246674202382565,0.06597339361906052
1775033688061375500,2.71437548828125,-0.13423752784729004,-0.037262752652168274,0.06536252796649933
1775033688112856300,2.765856201171875,-0.1153007298707962,-0.024740023538470268,0.04520399495959282
1775033688164337000,2.8173369140625,-0.07757982611656189,0.03909534588456154,0.021991131827235222
1775033688215817500,2.8688173828125,-0.032070402055978775,0.02932151034474373,0.013439024798572063
1775033688267298000,2.920298095703125,0.02367101050913334,0.043371398001909256,0.008552107028663158
1775033688318778600,2.971778564453125,0.06368265300989151,0.004123337101191282,-0.021991131827235222
1775033688370259200,3.02325927734375,0.10125083476305008,-0.0009162971982732415,-0.03848448023200035
1775033688421740000,3.074739990234375,0.10461059212684631,0.0027488914784044027,-0.024892739951610565
